traj_id,dis1
184,1.5374794828144318
185,1.2813893248696901
188,2.6501020439357132
194,1.5515301789614506
196,2.512302946530007
198,2.787521424520499
199,3.010752195210109
200,2.7342074313706544
205,5.194314105968663
208,1.5626829245481253
209,1.2117601865497456
210,1.3285537165637633
211,1.6379496938913047
212,1.544370744585441
214,2.1462838275906346
216,1.2802643183258917
217,2.6742003863474824
218,2.44965268417212
219,2.314636801976416
220,4.000180600860257
221,3.4896515625719897
222,2.8122979057978035
223,3.8783569717262814
224,4.861871790502741
225,2.366061052064315
227,4.596625130597891
228,1.6425230002640336
229,3.03366457751132
230,5.06417476769767
231,1.0218738824925901
232,3.312193412697484
233,5.851426427151422
237,3.963303704538355
239,4.259230725914218
240,3.7359063241003083
241,3.6982389782764757
242,0.5063625923675574
243,2.524918879135078
244,2.2337796685903104
245,2.0848682578515416
246,2.2586855635373797
247,6.536694784511928
248,4.824908038890443
249,4.672921411240219
250,4.367242735497885
251,3.6216165882739246
252,3.138395787429062
253,2.834712475354085
254,3.4758111637034044
255,3.145152250605576
256,4.1894124817368175
257,7.333285577878306
259,7.50636159073703
260,2.897529905116221
261,2.1094394456379533
262,1.737793393316436
263,2.9963043445108557
264,3.5634280543128036
265,3.25684003604914
266,3.047963408969938
267,6.089845533527695
268,3.7834409008731225
270,4.228383825764446
272,1.2728318887448344
273,0.9652279529843383
274,3.5777594638843837
275,6.631689545333145
277,4.502673698632732
278,3.2444493800989265
279,5.154103923118304
280,7.115708039753742
283,5.052742559947732
284,5.09035398758514
285,2.8201586437512987
286,3.1619593510128974
287,6.828210158019111
288,3.758286801531279
289,2.720779717818111
290,1.8397529660034633
291,1.4864058470811286
292,0.7683126492391508
293,6.466414164515758
295,5.955693884366996
296,9.885603093547802
297,1.45307058395481
298,1.6544049476559433
299,1.9743921114536187
300,3.0277820169921372
303,5.104267713287655
304,10.594301951464185
305,4.039998924166273
306,4.682227823001534
307,7.504801172692283
308,2.0272446807790674
309,0.9072742778269982
310,1.2712927763274506
311,1.2790487036168956
312,3.8175182258901352
313,5.107727383525048
315,1.8018223211898552
316,1.7844381765337283
317,2.390113401430824
318,2.9170428411583047
319,2.8760008409586346
320,1.4153535969335038
321,1.7701446762353912
322,1.5609839813495574
323,2.235124590804954
324,2.940996344830312
325,1.4967005185482527
326,1.3583624916029389
327,0.6537887293301564
328,1.8540396083730677
329,1.7337332733597997
330,5.330643810762058
331,2.1948991227294785
332,11.857404302279821
333,5.186417894568121
334,7.876181257574364
335,3.261515640318557
337,3.4761692491698355
339,5.534256535082423
341,3.8183178541396736
343,3.973112759182478
344,2.888062817261263
345,2.2344911825097964
346,4.145128643423691
347,1.1224781345577897
348,0.7381565485906565
349,0.77484030128406
350,3.845546478811962
351,2.7231587454729618
353,2.818548028419803
354,2.758735108961117
355,4.985958786551802
356,1.8730274745366173
357,1.5208475571305946
359,0.9465206140471197
360,1.2801126353343202
361,1.2555918252592249
363,0.8360246863048735
366,1.0921326678974692
367,0.45473365618667283
368,3.425622808651164
369,1.010201571325977
370,2.7224164941504867
371,7.1545678961910815
372,8.728407691960006
373,2.8300227228165644
375,4.510299161469308
376,4.716495561467143
377,8.065810989564703
378,8.8848614709722
379,3.155993409204261
380,0.6675995993022846
381,1.277391645648747
382,1.9941249212124672
383,2.891487849015556
385,1.197937757036641
387,3.4409812900754604
388,3.066079163061223
390,2.3016248798447605
393,2.2722973516785583
394,2.689733963178782
395,2.19438211378729
396,1.2459265545599292
397,4.248172722617875
398,4.247448301664532
399,4.152695054501562
400,4.75180600181857
401,3.8678592214767886
402,5.058875250751006
403,5.828223991947049
405,3.2433740460304636
407,3.134939478111202
408,3.7996763120020587
409,3.703000645966184
410,5.569002932026249
411,6.4518418668911055
413,3.7760632382098818
414,9.138379160482655
415,2.2727946269233628
416,4.650166742076853
418,3.761390525806528
420,4.119003209494924
421,2.652758109819659
422,2.159231238627574
423,1.202439445930865
424,1.3425445912480667
425,5.668947301287539
426,4.042279414551485
427,3.217362064898052
428,2.7860833518402557
429,2.4424659778606483
430,1.6807478990132272
431,1.2382815694691751
432,1.2397668397382986
433,2.351686941981112
434,5.059435606581403
435,5.893337601719665
437,4.730784762305769
438,4.8011783964781936
439,3.968149391397292
440,3.2721826993434577
443,3.9724399916420294
444,4.790880047831962
445,4.754014524360418
447,3.0598351568493296
448,1.8636946027667867
449,4.72770843205212
450,5.041095141215023
451,5.508188325986652
452,5.206475831017139
453,4.089098253563161
454,4.914470308406371
455,8.933326890403878
456,6.513189925257298
457,2.868888478991146
459,1.4171577022651314
460,1.6497400883624478
461,1.3812088537826082
462,1.98490930373104
463,1.2261749250820397
464,1.7466116087629915
465,0.9671941076698931
466,1.3691835469751255
467,1.5298666096651565
468,2.1177300019633987
469,1.2205273115887711
470,1.4540449474844541
471,1.1600841265879667
472,0.9314733337178364
473,1.5382100305274946
474,1.854903053031882
476,0.8749635587052321
477,1.2425919142179762
478,1.3791118557984237
479,1.208737100586965
480,2.391335614453791
482,2.1582378452929176
483,0.6318678793501391
484,0.7962594335821059
485,1.1222698126235273
486,1.9837216583942872
487,2.393563106155296
490,1.2698084307433308
491,0.8610603192254939
493,1.520178168180952
494,1.377514413812784
495,2.070707910961596
496,0.9526713303499559
497,1.9740449599726377
498,1.9794338641111922
499,2.224191152408083
500,2.245987696894238
501,2.9380491251798917
503,1.5609529765843382
505,1.452199041927781
506,1.3848341286729158
507,0.8558544218346428
509,1.1621376036678073
510,0.7211220220920898
511,0.7220546575564281
512,1.466122264998377
513,1.5050697290474973
515,3.297387760755811
516,3.0502813633873735
517,3.0056485420324726
518,2.821972610224014
519,1.8698579962704611
520,2.8326522152835993
521,2.269524011920175
523,2.6701790405441215
524,2.207643569877885
527,2.235527755763872
528,2.27039544268128
530,3.138869427913204
531,3.4016188291465563
532,2.3626424739039606
533,1.3595622318056897
534,2.6996875725408627
535,2.8259614325799136
536,2.8917240268571165
537,2.769004022711656
538,3.073582889603835
540,2.6381982502044212
542,2.894994438821684
543,3.528023233294044
544,7.68091659509329
546,2.439204703514993
547,11.758317083735395
548,1.2240239865456983
549,5.915060466371541
550,3.003840641177621
551,1.6393553699984402
553,2.06993862138974
554,3.4437323035859775
555,3.7897450707958313
556,5.292638441479072
558,3.978355771041091
559,3.4501650188945683
561,3.219476700402703
562,3.987243391099019
563,0.517700384367781
564,4.4150723754444
565,3.1498772612989243
566,2.893471304277243
567,7.057394137105191
568,1.4054374334207904
573,1.6014506911970339
574,2.2053740779596467
575,1.419371754346634
576,1.4850749609799314
577,0.4962716231240982
578,0.6236624575573216
579,0.5654708072735652
580,2.40253338713691
581,3.056567628481637
582,1.745016964398189
583,2.814448030358114
584,2.2152333640694284
585,0.933009040813042
586,0.6142722989554549
588,0.6764940018831516
589,1.159596911294197
590,0.7105483451526166
591,1.0714106916081712
592,4.90920014330308
594,3.1890261801541215
595,1.854819088064029
596,0.8350481429828801
598,4.2157331744006
599,4.363615493298877
600,5.169401017441497
601,2.7811466826510878
602,3.058182168172776
603,1.9470506692734604
604,2.3451728805493253
605,1.169438777636104
606,0.8970316721017625
607,1.1541340560219857
608,1.040967508132187
609,1.7789849182376534
610,1.1515012934431703
611,1.3037353351847025
613,3.0104581692262897
615,3.601602089508911
616,1.9897916009277046
617,0.6377944444841949
618,5.060392462097606
620,4.256705561126096
621,7.453094322361855
622,5.785529459944445
623,3.1036838872545296
624,7.021888056107753
625,5.468747028091096
626,5.012871696828246
627,3.3346781442110025
631,11.062517718841727
633,4.357972050543181
635,5.183614635630892
636,5.312223243470919
637,15.144929819405913
638,3.497387389953012
639,3.291212077945789
640,2.597841072594202
641,3.5703913417369195
642,3.8516100543572653
643,3.2720259959847104
644,3.1240004041095806
646,3.9115829490122107
647,3.560144669455469
648,1.4452114253141752
649,2.8229850557319014
651,2.8263022532300286
652,0.7346943966004982
653,0.7545590858182795
654,3.0614892293827003
655,1.6410871346277829
656,1.5781174908220166
657,1.7587743334331225
658,2.609124843286216
659,1.8024060164878566
660,2.731563565053005
662,1.410891282045081
664,1.496760258615526
665,1.116658257844333
668,1.3600097540122469
669,0.5192913499408086
672,3.1179157995404028
673,0.6035956223058212
674,4.271485818255805
675,3.3166968236876198
676,2.100689630415887
677,6.18463044022392
678,6.24103675970442
679,5.645950422168777
681,6.254705113370546
682,8.831865381193904
683,3.732082842433322
684,1.814231396730149
686,5.194363861459096
688,1.6666376493241783
691,0.4330844880374318
692,1.6677474104227439
693,1.507558316262613
694,1.8198490673024905
695,2.7020811445335116
696,4.24917973809678
697,3.473278745430278
700,0.8899172063693637
701,1.1522507710822885
702,2.0095459497332575
703,2.498208843427912
704,13.245919151083784
705,5.943650423096603
706,8.070579758524758
707,3.103338949569297
708,2.146250821218968
709,3.494462643950592
710,3.307163032255945
711,3.692459855863358
712,3.933101159127639
713,3.6144764116553114
714,5.617026051035322
715,3.5833165278669354
716,5.49197731141926
718,3.2354825912297627
720,3.6108637403736616
722,2.4763027092576557
723,5.577181979041772
724,4.097369117806162
725,0.7649262770275854
727,0.5787898486871981
729,2.180313980621063
730,1.9358595700981776
731,1.2874321056844213
732,2.491001969898615
733,2.9576329934018126
734,2.8752312772263156
735,7.785363580699335
736,5.837676374082192
737,3.760828313422069
738,3.804304871288991
739,1.8326334011063534
740,1.2234127788012366
741,2.6610287174301606
742,1.755759751102242
743,2.3690480038148496
744,2.1421087896642494
745,2.613036832074784
746,2.2298387182183297
747,3.072855302188875
748,2.711547324431006
749,2.6376525070529446
750,2.804635640319585
751,3.154704605350713
752,3.2457034528852047
753,2.751148117318934
754,2.81718378568374
755,3.6657974840997913
756,3.0610146330190497
757,2.854487070540054
758,3.2197133463486995
759,2.2658695864603016
760,2.62881423570368
761,3.2066181650996937
762,4.490394083344758
763,3.938220473754025
764,0.8247037619058002
765,1.793691221329076
766,8.335471520147
770,3.8208293464314633
772,6.178920534828946
773,2.1125790061361256
774,1.9359903839214154
775,1.7263693910400404
776,1.7535899261285648
777,4.616827989155003
779,2.291974625767858
782,2.2157898642373306
783,5.469586373758041
786,2.294549029139338
787,1.5468257622861863
788,11.086884779243366
789,4.608663010112535
790,1.9013546995882955
791,1.4444603703219814
792,1.2463463191215758
794,4.486902164329539
795,4.234327899168558
796,3.55352448367375
797,3.763576634731924
798,1.7289424300527125
799,1.6036250079384264
800,2.859989499488573
801,1.4917137204972883
802,3.8005894449915028
803,3.508565424572569
805,4.807592104206757
807,2.1755619201637866
808,1.0212323833081038
809,4.274500639539694
810,3.1629384497430566
811,9.591212124048619
812,5.433811633926283
813,3.917905036833398
815,1.1401492460690341
817,3.4661781975470602
818,2.4802045317092967
819,2.0453085822506356
820,1.4000341484146157
821,1.4917068503556494
824,3.133336802044954
825,1.754625006186077
826,2.2079811605611983
828,3.561832062935445
829,1.172144887761136
831,1.6204640059426099
832,0.9937006298618362
833,10.60001943467801
834,2.981088527801245
835,1.3963331260854834
836,4.382495001855787
837,8.059245711211739
838,3.2939278003974453
839,4.922587696373029
840,2.9010953352511395
841,3.9095631491290153
842,2.920427747989163
843,3.200327309694195
844,0.7032029959070315
847,2.970762386539562
848,2.907196468453776
849,2.8992064501256407
850,3.0700846363187155
852,1.700178859837679
856,3.3356157385636456
858,5.3496711255413985
862,1.4351217015980355
863,0.8023725352086962
864,2.3695439490752612
865,5.389039244504732
866,7.672044558490457
867,5.12165704447405
868,3.500343795894523
871,2.9973320248887756
872,11.986917957155018
873,5.2017924827923165
874,4.208638510208408
875,4.478302167987705
877,4.000989643072116
878,4.156751516317006
879,3.725932213341212
880,3.7176404450896015
881,9.771688763453765
883,2.5888123287865503
884,3.408515923368218
885,3.1191912883823396
886,2.4199887344312185
888,3.236620893647467
889,2.9213451464850224
890,3.4596024478792375
891,3.259080341981547
893,2.8067571591485714
895,1.3017452892604922
896,1.5595016389762328
898,3.9717007726599007
900,2.4921283515126675
901,6.25827770829864
902,5.3966118827492755
903,1.6508111939683354
904,1.366950679039743
905,1.678872613058955
906,1.2334766948291713
907,1.926907364355166
908,3.9968964697450287
909,4.308631505114124
911,2.945455546439772
912,2.502194979636847
913,1.5550769457634588
914,1.2544117257214005
915,1.54878905900174
916,3.053806980138795
918,4.625603298760492
920,4.473764104028764
921,2.616250720689091
924,4.924944016775545
925,3.0190004542453384
926,2.4544053859180455
927,2.2875731533617167
928,2.5119430436869243
930,3.8564961528592296
931,1.9935027739212088
932,2.82218625802131
933,2.715135938422717
934,3.1709877134501343
936,1.6609673005168852
937,1.7296871800894993
938,2.686278412005666
939,1.7621714615773119
940,1.0215704399472523
941,3.6243167623574513
942,4.834399385403131
943,1.8616816519406183
944,2.0921097721492568
945,2.8576412839620176
946,3.080943461231128
947,2.789610271970365
948,3.034329475087353
949,2.0256722151304256
950,0.4647702831735808
952,3.4446588446795747
953,3.4825173384386714
957,2.5118433472537043
958,3.2663750483267875
959,3.0080679771542664
960,1.4982324306010504
961,1.1545862049552646
962,1.6791505357249608
963,1.5481157196548985
964,1.043305696645797
965,1.3366608968059692
966,1.4943766689691174
967,1.6955110045355293
969,0.7439684051727927
970,1.5431575540231208
971,1.8022549443554727
972,1.8401184741290022
973,1.3929381407380899
975,1.6386237558806727
976,0.1691463402500611
977,0.6176761906024089
978,0.6037766040133186
979,4.158230995424197
980,2.378499493997627
981,13.45520750324824
982,1.7695897126488151
983,1.9812541142221878
984,5.970517246916857
985,3.988585604329059
986,2.1132655192610046
989,0.7879520428160062
990,3.4624460844121288
991,3.7087475828956573
992,0.8444135585476322
993,3.2086454785084695
994,2.7426376137355257
996,2.3613887142682213
997,2.5684142040919467
998,5.307852853441086
1001,2.508548236747605
1002,1.4412469347327237
1003,1.5953198426005304
1004,1.5519972206979669
1005,1.9269750490086637
1006,2.037571201073117
1008,2.784056729885694
1009,2.198385549013813
1010,1.4285224495938138
1011,1.5403426130596305
1012,2.847071795809156
1017,2.108707894160184
1018,3.231759940221005
1020,2.9725489110080803
1022,2.4432988719907316
1023,2.1934458905645364
1024,1.0587661776200035
1025,1.2633286908025914
1026,2.6376184829949025
1027,1.3862368429955991
1028,0.7530356354832873
1029,1.295707594162019
1030,1.2012750713376268
1031,1.6030364649198836
1032,2.6968006053043077
1033,1.8485441984936788
1034,2.551887156433791
1035,2.435613889826142
1036,1.5316966181560332
1037,1.9551573893065277
1038,2.7551903385349665
1039,1.5031064851159441
1040,1.642006282216705
1041,3.398863674185434
1042,2.1736391881909465
1043,2.8877593533680583
1044,1.5535249508163333
1045,1.7032973787473484
1046,2.2764722945843934
1047,1.4136874089121791
1048,1.6845730388323712
1049,1.3482856687458693
1050,1.6755667911910783
1051,1.7959294687543421
1052,4.975049404241185
1053,4.059825408610923
1054,1.7651270651650206
1055,0.8799261457755225
1056,3.3231450574421166
1057,1.0825706143286709
1061,1.9155734625900216
1063,1.7325006569616503
1064,1.1658053253584744
1065,2.39492395833138
1066,2.488433091392413
1067,3.2775852565723254
1068,3.203219661607518
1069,2.0246564756067658
1070,2.8295468782141255
1071,0.8462920242071907
1073,3.5602051059579645
1074,4.521125625930646
1075,2.788409664672284
1076,0.9973504329894883
1077,1.2967411939243507
1078,1.8589485079512762
1079,0.973939307776586
1082,2.082664538319367
1083,2.5831019822441292
1084,1.1456170804920376
1085,1.3242104438869882
1086,2.7730028551266184
1087,3.1430518284025
1090,2.8337656025605846
1091,1.5056945895681422
1092,2.020728549065038
1094,1.6475034227861036
1095,5.588452333659333
1096,3.2201759867522552
1097,2.936770123954893
1099,2.6488729996103872
1100,1.6725339233368646
1101,3.3454400746823185
1103,2.0913467558577943
1106,2.7806602810273704
1107,3.9952894136968276
1108,3.4947836250518756
1109,2.587726558174744
1110,0.6095458118020758
1111,2.295058594885511
1112,3.256798826048242
1113,4.005530341023129
1114,4.027938316972898
1115,7.851327271622645
1118,3.1304403182540823
1119,3.6272665004227727
1121,3.884234842671114
1122,4.212635438225818
1123,3.993727708036815
1124,3.8766566071512836
1126,3.486704285254181
1127,4.207129246668463
1128,4.071062858090693
1129,6.085517418184993
1130,1.7276745005702334
1131,0.9602946014422313
1133,2.5878398630542456
1135,4.333427412624898
1138,3.2791135691689868
1139,3.5586677495646657
1142,2.163346687177564
1143,1.9171009624705193
1144,2.991732345391975
1145,1.4205409016783421
1146,1.6671373317196652
1147,1.6212461482275011
1148,3.7056746581420215
1149,2.8185023487057923
1152,0.9251420539514825
1153,0.9595070210201002
1155,5.4130333416298635
1156,1.1664702391417847
1157,1.580544353868733
1158,3.9456993867969885
1159,4.696619386055589
1160,3.516066807380931
1161,1.3444255164205696
1162,0.49908801331315644
1163,0.6558489235520637
1164,1.1912454273655082
1166,3.776971559436695
1168,2.335991174208022
1170,3.1928969003260104
1172,3.976335130463357
1173,5.207500892520166
1174,0.7310827584757705
1175,1.2319961542287734
1176,3.669464119566471
1178,6.049156142591092
1179,1.9879304048656672
1180,2.3628342534197904
1181,1.3684720209698282
1182,1.8132868547684606
1183,4.702526026344555
1184,1.6322489080487768
1185,1.8082882877035622
1186,1.3844324526790415
1187,0.37836355014849377
1188,3.995436453447666
1189,1.0465495447350013
1190,1.1961561647404826
1191,1.0405305477310804
1192,1.5322831086716322
1193,4.357075194005093
1194,3.856412843260059
1195,4.148820687630602
1197,4.040453293925509
1198,2.6360698895416736
1199,4.163561613578976
1201,6.305939304266677
1202,3.8005767214795223
1203,3.1251974948905654
1204,1.1627524579635788
1205,0.7769067235759775
1206,1.2182040407901382
1208,1.682955043679443
1209,1.7808251077101598
1210,1.7193318200606702
1211,1.2246332721837125
1212,2.7754543902748585
1213,2.9795080432162253
1215,4.661500428163534
1216,8.654412924376139
1217,10.047043424057005
1219,3.764354146383036
1220,2.6775966056977625
1221,5.396962444576506
1222,8.120362400081573
1223,3.3831485297314328
1224,4.299611910127113
1225,4.510679651068471
1226,4.82742177263123
1227,3.378208000033376
1231,5.673513687710461
1232,2.697842253166218
1233,2.0628338605379772
1234,1.9116104938333298
1235,1.3131850414080375
1236,4.98201254753964
1237,4.297018113392849
1238,4.525623280353156
1241,4.306951938724563
1242,3.2580172812186574
1243,2.6080460801323797
1244,1.711690438896296
1245,3.5529600142156825
1246,3.525419244069793
1247,1.3043314219645148
1249,1.3424791825567486
1250,0.5580171232868205
1251,1.0110696405407744
1253,2.11333683677302
1254,2.748047267652804
1255,3.1555354913269853
1256,3.5229952420798867
1257,4.2052838707254185
1258,0.5427280305799494
1259,2.435342634470875
1260,2.0715693722194684
1261,2.936852052961942
1263,0.5639077896083166
1264,0.6340340528382212
1265,1.2334062213368189
1266,1.4674769424956997
1268,1.2657573886448252
1269,1.5313297450531438
1270,0.8976202572495308
1272,2.805615168007711
1273,1.5476617374410566
1274,1.4908244678042812
1275,1.958080291153567
1276,1.677387397427974
1277,1.5096359126763832
1278,1.8387099839691698
1280,1.1698646924544254
1281,2.1126486797364903
1282,4.013297759017123
1284,3.666236162626237
1285,0.702736197442799
1287,12.390658450339561
1288,12.244415175641883
1290,2.2837301348608174
1291,2.640153002138487
1292,1.3596160108018693
1293,3.192547283621523
1294,2.695201312550605
1295,1.755025103692739
1297,1.5817343883027117
1298,2.3456302145170667
1299,2.2867304904868746
1301,1.952922983364571
1302,1.2635278355999966
1303,0.7808948253736794
1305,6.8048705167419286
1308,3.7697120871453773
1309,5.008441550332833
1310,8.43820362582568
1311,3.4296554415905423
1313,4.739595427360082
1314,3.5635700379301603
1315,6.4566013570830885
1317,3.7189967771139187
1318,5.902620323137338
1320,5.538364276797304
1321,1.6672753175771897
1322,2.1325772530002256
1323,7.6778502029252795
1325,4.067250207412296
1326,4.200878782007849
1327,6.917602431790366
1328,5.675303554750274
1329,3.8247212471614422
1330,8.658819372302764
1331,2.816313790122203
1332,2.4975792484657333
1333,3.136829339191164
1334,2.8600263373614165
1335,2.451073959024051
1336,1.448010927524172
1337,3.5280692944895278
1338,3.5941762734271907
1339,2.443386187622999
1340,4.452952841840959
1343,3.722039725876493
1344,4.132547740333526
1345,5.5245513695187
1346,2.2994906778294406
1347,2.475672452581417
1348,1.6992074383414402
1349,1.550808970698437
1350,1.471539049359658
1351,1.6695496539895855
1352,2.654977826350992
1354,5.723287999788009
1355,3.8536510313010797
1356,6.610372076342687
1357,3.1101325166518317
1358,2.1769260271369655
1359,3.324507299115603
1360,4.731950512572302
1362,3.001752376499897
1364,4.020547926896927
1365,4.285634875119195
1366,4.048147756330794
1368,0.8672101988983896
1369,3.1728252784884012
1370,1.5799348279544105
1371,1.0197262746341258
1372,0.585233648764381
1373,1.2848521305051963
1374,1.5360882918046113
1375,1.1573854314068566
1377,1.3898844648994628
1379,5.998104629080261
1383,8.696895203353556
1384,3.6017254281264517
1385,2.071495711413695
1386,2.285027879940987
1387,2.564682081854014
1388,1.474823445298742
1390,2.12995317434601
1391,2.1163953240458184
1392,2.304726347726131
1393,1.0507045756150324
1394,0.8934138890634981
1395,1.4177956350784244
1396,2.0849986385432815
1397,2.8952406805828477
1398,2.648504950824235
1399,2.416550705359615
1400,2.664452307652757
1402,3.7553337530848645
1404,3.6301156199058404
1405,3.813626316512317
1406,3.4399557963961875
1407,5.267557707301437
1408,5.4624695231054705
1410,8.802198382040824
1411,7.11572882926181
1412,4.972588016090967
1413,4.145255604092241
1414,3.6331521543125023
1415,7.948209921895422
1416,6.411794542983973
1417,6.887789366918737
1418,3.856994186463896
1419,4.577765159597867
1420,3.494854260500541
1421,3.137979872743841
1422,1.8294384477695051
1423,1.3988714433135379
1425,4.125501720232792
1426,3.8944880859660636
1427,5.277726287730631
1429,6.038355484981198
1430,2.4211004538592484
1432,3.696415068448555
1433,5.216591463054596
1434,8.27523389486372
1436,2.4975307794591473
1437,1.2975491439132787
1438,2.9961851535186117
1439,3.5886898686866764
1440,4.914268164999644
1441,4.373642222800368
1442,3.4755045410070964
1443,3.942840838575568
1444,4.791661112522221
1446,4.527965038061482
1448,8.021499039980338
1449,4.065464433029611
1450,5.611785167473906
1451,5.892758992943245
1452,2.9842834719060236
1453,1.5589727146988819
1454,1.9397160868475827
1455,1.858228215888136
1456,1.0517785706037155
1457,0.9754637806460487
1458,3.476369566678962
1459,2.7595261068620287
1461,3.131070432036181
1462,2.9015889774152357
1463,4.559898641976767
1464,2.34824782158272
1465,1.6046661424129742
1466,4.303445579824532
1467,2.5768089375815957
1468,3.0224796829051312
1469,1.9730954883938825
1470,2.6842464630735643
1471,0.8692359868610203
1472,2.05885971334952
1473,4.93759723936966
1474,6.300191458557368
1475,8.208634434998
1476,8.46315562516515
1477,3.1971382029557307
1478,3.104299968097328
1479,3.3974130925165857
1480,6.959482852789885
1482,3.180681579597848
1483,9.271296716553149
1484,1.3077203640540798
1485,3.1514946525041894
1486,2.6248042570103225
1487,3.153731098863365
1488,3.8238196572311436
1489,1.7061466538184578
1490,6.880509389137328
1491,2.149944908825112
1493,5.747436101576405
1494,5.61962601491932
1495,2.751963331471872
1496,1.3549336468845299
1497,1.549406028439415
1498,1.3600919704247016
1499,3.397740997557266
1501,1.848713009088828
1502,1.4276742655576469
1503,1.082462183327149
1504,2.7858244632952105
1505,3.294380225007257
1506,3.420710233087188
1507,4.163905392762086
1508,1.0619776499281008
1509,2.3233694579475097
1510,4.876261584855498
1511,2.9455159935356234
1512,0.7941006735561419
1513,0.6271635584976402
1514,1.070187737294222
1515,2.1265318072635204
1516,3.3202513868648897
1520,3.5133967880083343
1521,4.2728300601294515
1522,4.795821853030712
1523,5.454790843961829
1525,4.36266460913307
1526,2.758806345813338
1527,3.535366072402138
1528,4.370246042058584
1530,3.4570331382388004
1532,3.8650769277148576
1533,3.687818478974842
1534,1.915637417888592
1535,2.985088694436845
1536,3.7613235977237496
1537,4.822923009181866
1539,2.588907573126137
1540,2.818656127483466
1541,2.5166618761317907
1543,0.832442493593335
1544,1.6051995716303264
1545,1.6133418056913273
1547,1.0374199646639073
1548,0.2778798488516385
1550,0.6803238397462148
1552,1.0569458959889804
1553,1.2394582057079528
1554,1.4934525655399575
1555,1.5311467927335718
1557,1.1994630378916087
1558,1.5677557641285054
1559,1.7954495882260915
1561,1.9468345863459933
1562,1.394228264881996
1563,3.1437150234444062
1564,1.7469930492616528
1565,1.457364471889693
1566,1.5814829628533644
1567,1.8464420456883042
1568,5.2575206305341515
1569,5.900792297671313
1570,5.569836993263758
1571,4.843289269953256
1572,1.5437256385007594
1573,1.136050212397393
1574,2.178063989466805
1575,3.524020638720631
1576,3.640093750355289
1577,3.93763802265125
1578,4.96132203295981
1579,2.424109324090986
1580,4.558590054147869
1582,5.407474158136841
1583,2.524684215704073
1584,2.712356308971148
1586,3.515967604787244
1587,3.775785056924222
1588,3.905959893807876
1590,4.233488279573225
1592,4.587673588903683
